行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
淮北市本级,淮北龙兴学校,花山西路东、府前路南,6.493297,科教用地,划拨,,教育业,0,淮北龙兴学校,0.750.00,2015年11月6日,2016年4月1日,2018年4月1日,
淮北市本级,淮北矿业股份有限公司,龙湖项目区梧桐路西侧、铁路专用线北侧,2.196119,仓储用地,挂牌出让,50,通用设备制造业,570,淮北矿业股份有限公司,1.000.00,2015年10月22日,2016年3月30日,2017年3月30日,
淮北市本级,淮北矿业股份有限公司,龙湖项目区梧桐路西侧、铁路专用线北侧,2.62116,仓储用地,挂牌出让,50,通用设备制造业,680,淮北矿业股份有限公司,1.000.00,2015年10月22日,2016年3月30日,2017年3月30日,
濉溪县,淮北市宝宜家具有限公司,濉溪县刘桥镇濉永路南侧,1.516314,工业用地,挂牌出让,50,家具制造业,204,淮北市宝宜家具有限公司,1.000.00,2015年10月19日,2016年4月19日,2017年4月19日,
濉溪县,安徽鑫邦生物质资源科技有限公司,濉溪县百善镇马乡村,1.299742,工业用地,挂牌出让,50,其它,180,安徽鑫邦生物质资源科技有限公司,1.000.00,2015年10月19日,2016年4月19日,2017年4月19日,
濉溪县,淮北市金威机电设备有限公司,濉溪经济开发区女贞路南、洋槐路西侧,1.98114,工业用地,挂牌出让,50,通用设备制造业,284,淮北市金威机电设备有限公司,1.000.00,2015年10月19日,2016年4月19日,2017年4月19日,
濉溪县,淮北华大农牧科技有限公司,濉溪县百善镇马乡村,1.033591,工业用地,挂牌出让,50,农、林、牧、渔服务业,143,淮北华大农牧科技有限公司,1.000.00,2015年10月19日,2016年4月19日,2017年4月19日,
濉溪县,濉溪县春雨商贸有限公司,濉溪县临涣镇夹河村境内,0.292179,批发零售用地,挂牌出让,40,零售业,500,濉溪县春雨商贸有限公司,0.001.00,2015年10月12日,2016年3月12日,2017年3月12日,
濉溪县,临涣镇敬老院,濉溪县临涣镇铚城村,0.666666,医卫慈善用地,划拨,,社会福利业,0,濉溪县临涣镇人民政府,0.001.00,2015年10月10日,2015年12月10日,2016年12月9日,
濉溪县,东鑫矿业技改扩建工程项目,濉溪县四铺乡周陈村刘楼庄东,1.233317,采矿用地,协议出让,50,铜矿采选,162,淮北市东鑫矿业有限公司,1.000.00,2015年10月9日,2015年12月9日,2016年12月8日,
濉溪县,濉溪县淮海南居棚户区安置房项目,濉溪县新濉河西、202省道东,0.163333,其他商服用地,协议出让,40,房地产业,265,濉溪县建设投资有限公司,0.002.60,2015年10月8日,2015年12月8日,2016年12月7日,
濉溪县,濉溪县河西区棚户区安置房项目,濉河西路南、202省道西,0.22,其他商服用地,协议出让,40,房地产业,380,濉溪县建设投资有限公司,0.002.70,2015年10月8日,2015年12月8日,2016年12月7日,
濉溪县,濉溪县南关棚户区安置房项目,濉溪县南环路北、老濉河西,0.7336,其他商服用地,协议出让,40,房地产业,1275,濉溪县建设投资有限公司,0.002.60,2015年10月8日,2015年12月8日,2016年12月7日,
濉溪县,濉溪县北关居委会棚户区改造（一期）项目,濉溪县北环路南侧、二关路西侧,0.166667,其他商服用地,协议出让,40,房地产业,370,濉溪县建设投资有限公司,0.002.20,2015年10月8日,2015年12月8日,2016年12月7日,
濉溪县,濉溪县淮海南居棚户区安置房项目,濉溪县新濉河西、202省道东,1.475046,经济适用住房用地,划拨,,房地产业,0,濉溪县建设投资有限公司,1.002.60,2015年9月8日,2015年11月8日,2016年11月7日,
濉溪县,濉溪县北关居委会棚户区改造（一期）项目,濉溪县北环路南侧、二关路西侧,4.026666,经济适用住房用地,划拨,,房地产业,0,濉溪县建设投资有限公司,1.002.20,2015年9月8日,2015年11月8日,2016年11月7日,
濉溪县,濉溪县南关棚户区安置房项目,濉溪县南环路北、老濉河西,5.384612,经济适用住房用地,划拨,,房地产业,0,濉溪县建设投资有限公司,1.002.60,2015年9月8日,2015年11月8日,2016年11月7日,
濉溪县,濉溪县河西区棚户区安置房项目,濉河西路南、202省道西,2.26288,经济适用住房用地,划拨,,房地产业,0,濉溪县建设投资有限公司,1.002.70,2015年9月8日,2015年11月8日,2016年11月7日,
濉溪县,濉溪县思凯石油化工贸易有限公司,濉溪县百善镇张庄村淮六路西侧,0.321091,批发零售用地,挂牌出让,40,零售业,300,濉溪县思凯石油化工贸易有限公司,1,2015年9月7日,2016年2月7日,2017年2月7日,
濉溪县,刘跃加油站,濉溪县双堆镇祝庙村,0.245961,批发零售用地,挂牌出让,40,零售业,260,刘跃,1,2015年9月7日,2016年2月7日,2017年2月7日,
濉溪县,淮北鑫宝龙汽车销售服务有限公司,濉溪县临涣镇202省道东侧,0.593279,批发零售用地,挂牌出让,40,零售业,332,淮北鑫宝龙汽车销售服务有限公司,2,2015年9月7日,2016年2月7日,2017年2月7日,
濉溪县,贺标,濉溪县临涣镇中心街西侧,0.131574,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70年;,房地产业,126,贺标,1.001.60,2015年9月7日,2016年12月7日,2017年12月7日,
濉溪县,胡少华,濉溪县南坪镇古坪路东侧,0.5544,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70年;,房地产业,235,胡少华,1.6,2015年9月7日,2016年12月7日,2017年12月7日,
淮北市本级,安徽口子酒业股份有限公司,杜集区石台镇白顶山村,18.902231,工业用地,挂牌出让,50,专用设备制造业,4650,安徽口子酒业股份有限公司,1.000.00,2015年9月2日,2015年12月30日,2017年12月30日,
濉溪县,小余庄商住楼,濉溪路西侧、刘桥铁路专线北,0.14238,其他普通商品住房用地,协议出让,70,房地产业,74,张如鹏、张建军,4.164.16,2015年8月24日,2015年10月24日,2016年10月23日,
淮北市本级,天象集团有限责任公司,东山路东、规划学院路南,0.91475,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,4960,天象集团有限责任公司,4.604.60,2015年8月17日,2016年3月30日,2017年3月30日,
濉溪县,濉溪县法院审判法庭,濉溪县濉溪镇沱河西路北侧、合欢路西侧,0.434302,机关团体用地,划拨,,国家机构,0,濉溪县人民法院,0.001.40,2015年7月31日,2015年9月30日,2016年9月29日,
濉溪县,淮北供电公司220千伏碱河（惠黎）输变电工程,濉溪县东一块、龙脊山路西、碱河路北,0.928679,公共设施用地,划拨,,电力、热力的生产和供应业,0,国网安徽省电力公司淮北供电公司,0.000.00,2015年7月23日,2015年9月23日,2016年9月22日,
濉溪县,韩村镇育蕾学堂,濉溪县韩村镇小湖村,2.161153,科教用地,划拨,,教育业,0,濉溪县韩村镇育蕾学堂,0.001.00,2015年7月20日,2015年9月20日,2016年9月19日,
淮北市本级,安徽永骏生物科技有限公司,安徽食亿鲜食品有限公司东、凤凰山经济开发区管委会土地南、凤冠路北,3.354131,工业用地,挂牌出让,50,专业技术服务业,1170,安徽永骏生物科技有限公司,1.000.00,2015年7月8日,2015年11月30日,2016年11月30日,
淮北市本级,安徽顶味食品有限公司,淮北市好食客食品有限公司东、道路南、相山区凤凰山经济开发区管委会土地西,1.823323,工业用地,挂牌出让,50,食品制造业,640,安徽顶味食品有限公司,1.000.00,2015年7月8日,2015年11月30日,2016年11月30日,
濉溪县,安徽鸿瑞汽车零部件有限公司,濉溪经济开发区管委会东、金鸿盛电气南侧,2.888848,工业用地,挂牌出让,50,汽车制造,419,安徽鸿瑞汽车零部件有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,安徽凯泰轮毂有限公司,濉溪经济开发区管委会北、金鸿盛电气南侧,2.531023,工业用地,挂牌出让,50,汽车制造,367,安徽凯泰轮毂有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,安徽兆峰汽车零部件有限公司,濉溪县红枫路西、白杨路北侧,5.207613,工业用地,挂牌出让,50,汽车制造,756,安徽兆峰汽车零部件有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,安徽鸿瑞汽车零部件有限公司,濉溪县红枫路西、金鸿盛电气南侧,2.284332,工业用地,挂牌出让,50,汽车制造,332,安徽鸿瑞汽车零部件有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,安徽弘昌新材料有限公司,濉溪经济开发区白杨西路北、山楂路东侧,1.333333,工业用地,挂牌出让,50,其它,194,安徽弘昌新材料有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,淮北骆驼神华饲料有限公司,濉溪县百善镇淮北骆驼神华饲料有限公司北侧,0.445121,工业用地,挂牌出让,50,农、林、牧、渔服务业,63,淮北骆驼神华饲料有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
濉溪县,安徽富厚电气有限公司,濉溪县濉芜湖现代产业园芙蓉路西、银桦路北侧,3.060106,工业用地,挂牌出让,50,家用空气调节器制造,429,安徽富厚电气有限公司,1.000.00,2015年7月7日,2016年1月7日,2017年1月7日,
淮北市本级,东庄安置房,光明路西、学院路北,5.63094,经济适用住房用地,划拨,,房地产业,0,淮北市高岳街道办事处,1.741.74,2015年7月1日,2015年7月31日,2017年3月30日,
濉溪县,张圩村村庄搬迁（农场、焦家、闫营）,濉溪县五沟镇张圩村,10.9276,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇张圩村民委员会,1.001.10,2015年6月29日,2015年8月29日,2016年8月28日,
濉溪县,国政村庄搬迁（小邹家）,濉溪县五沟镇国政村,5.6481,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇国政村民委员会,1.001.10,2015年6月29日,2015年8月29日,2016年8月28日,
濉溪县,庙前村村庄搬迁（王楼搬迁）,濉溪县五沟镇庙前村,9.4108,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇庙前村民委员会,1.001.10,2015年6月26日,2015年8月26日,2016年8月25日,
淮北市本级,安徽优乐食品科技有限公司,凤凰山经济开发区管委会土地东、仪凤路西、凤霞路北,3.337135,工业用地,挂牌出让,50,食品制造业,1160,安徽优乐食品科技有限公司,1.000.00,2015年6月26日,2015年11月30日,2016年11月30日,
淮北市本级,淮北周氏食品有限公司,相山区凤凰山经济开发区管委会土地东、凤霞路南、安徽凤湖食品科技有限公司西,2.839248,工业用地,挂牌出让,50,食品制造业,990,淮北周氏食品有限公司,1.000.00,2015年6月26日,2015年11月30日,2016年11月30日,
淮北市本级,安徽华浩食品有限公司,凤凰山经济开发区管委会土地东、凤霞路南,2.934926,工业用地,挂牌出让,50,食品制造业,1020,安徽华浩食品有限公司,1.000.00,2015年6月26日,2015年11月30日,2016年11月30日,
濉溪县,王圩村村庄搬迁（小孙家、孙瓦房）,濉溪县五沟镇王圩村,8.0417,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇王圩村民委员会,1.001.10,2015年6月26日,2015年8月26日,2016年8月25日,
淮北市本级,采煤搬迁宋庄、郑岗孜应急工程建设,梧桐路东、烈山区公租房北侧,9.99028,经济适用住房用地,划拨,,煤炭开采和洗选业,0,淮北矿业股份有限公司朱庄煤矿,1.091.09,2015年6月17日,2015年7月1日,2017年6月30日,
淮北市本级,安徽贝宝食品有限公司,凤凰山经济开发区管委会土地东、淮北市好食客食品有限公司南、凤冠路北,3.238879,工业用地,挂牌出让,50,食品制造业,1130,安徽贝宝食品有限公司,1.000.00,2015年6月11日,2015年11月30日,2016年11月30日,
淮北市本级,安徽金富士食品有限公司,凤凰山经济开发区管委会土地南、凤凰路北,6.031204,工业用地,挂牌出让,50,食品制造业,2100,安徽金富士食品有限公司,1.000.00,2015年6月11日,2015年11月30日,2016年11月30日,
淮北市本级,武警淮北市支队一中队,新东外环东、双顶山西侧,4.893386,军事设施用地,划拨,,国家机构,0,中国人民武装警察部队淮北市支队,0.000.00,2015年6月3日,2015年6月30日,2016年6月30日,
濉溪县,淮北市万润新型材料有限公司,濉溪县濉芜产业园胡桃路北、芙蓉路西侧,1.694681,工业用地,挂牌出让,50,塑料制品业,238,淮北市万润新型材料有限公司,1.000.00,2015年5月25日,2015年11月25日,2016年11月25日,
濉溪县,安徽国瑞食品有限公司,濉溪县刘桥镇陈集村,1.47556,工业用地,挂牌出让,50,农副食品加工业,192,安徽国瑞食品有限公司,1.000.00,2015年5月25日,2015年11月25日,2016年11月25日,
濉溪县,淮北骆驼神华饲料有限公司,濉溪县百善镇骆驼神华饲料有限公司南侧,2.8324,工业用地,挂牌出让,50,工艺品及其他制造业,397,淮北骆驼神华饲料有限公司,1.000.00,2015年5月25日,2015年11月25日,2016年11月25日,
濉溪县,安徽理士电源技术有限公司,濉溪经济开发区女贞路南、香樟路东侧,7.3357,工业用地,挂牌出让,50,其它,1064,安徽理士电源技术有限公司,1.000.00,2015年5月25日,2015年11月25日,2016年11月25日,
濉溪县,淮北南坪中联水泥有限公司,濉溪县南坪镇中联水泥有限公司西侧,1.945747,工业用地,挂牌出让,50,水泥、石灰和石膏的制造,255,淮北南坪中联水泥有限公司,1.000.00,2015年5月25日,2015年11月25日,2016年11月25日,
濉溪县,加油站,濉溪县双堆镇卢沟村,0.116907,批发零售用地,挂牌出让,40,零售业,130,李浩,1.000.00,2015年5月25日,2015年10月25日,2016年10月25日,
淮北市本级,濉河花园幼儿园,相山区人民路南、濉河北,0.291915,科教用地,划拨,,教育业,,淮北市相山区教育局,0.6,2015年5月25日,1900年1月1日,1900年1月1日,
濉溪县,四铺中心幼儿园,濉溪县四铺乡四铺村,1,科教用地,划拨,,教育业,0,濉溪县四铺中心学校,0.001.20,2015年5月18日,2015年7月18日,2016年7月18日,
濉溪县,四铺中心小学教学楼,濉溪县四铺乡四铺村,0.392009,科教用地,划拨,,教育业,0,濉溪县四铺中心学校,0.001.20,2015年5月18日,2015年7月18日,2016年7月18日,
濉溪县,濉溪县博诚包装制品有限公司,濉溪县濉芜现代产业园芙蓉路西侧,1.366519,工业用地,挂牌出让,50,造纸及纸质品业,192,濉溪县博诚包装制品有限公司,1.000.00,2015年4月29日,2015年10月29日,2016年10月29日,
濉溪县,四卜加油站,濉溪县四铺乡宿永路南侧,0.132835,批发零售用地,挂牌出让,40,零售业,150,卜振,0.001.00,2015年3月27日,2015年8月27日,2016年8月27日,
濉溪县,加油站,濉溪县临涣镇202省道北、沈圩村村委会东侧,0.4,批发零售用地,挂牌出让,40,零售业,460,陈浩,1,2015年3月24日,2015年8月24日,2016年8月24日,
濉溪县,加油站,濉溪县韩村镇小湖村基地北路南侧,0.182798,批发零售用地,挂牌出让,40,零售业,210,李元杰,0.001.00,2015年3月24日,2015年8月24日,2016年8月24日,
濉溪县,加油站,濉溪县五沟镇庙前村淮六路东侧,0.324924,批发零售用地,挂牌出让,40,零售业,610,王伟,1,2015年3月17日,2015年8月17日,2016年8月17日,
濉溪县,加油站,濉溪县百善镇张庄村淮六路西侧,0.438454,批发零售用地,挂牌出让,40,零售业,1010,中国石化销售有限公司安徽淮北石油分公司,1,2015年3月17日,2015年8月17日,2016年8月17日,
濉溪县,加油站,濉溪县五沟镇白寺村宿涡路南侧,0.288,批发零售用地,挂牌出让,40,零售业,475,李长顺,1,2015年3月17日,2015年8月17日,2016年8月17日,
淮北市本级,南黎公园,南黎路与长山中路交叉口西北角,1.999992,公园与绿地,划拨,,国家机构,0,淮北市园林管理局,0.000.00,2015年2月13日,2015年2月28日,2016年2月28日,
濉溪县,四铺乡路网工程,濉溪县四铺乡四铺村、周陈村,0.849701,街巷用地,划拨,,道路运输业,0,濉溪县四铺乡人民政府,0.000.00,2015年2月11日,2015年4月11日,2016年4月10日,
濉溪县,四铺乡路网工程,濉溪县四铺乡四铺村、周陈村,4.338877,街巷用地,划拨,,道路运输业,0,濉溪县四铺乡人民政府,0.000.00,2015年2月11日,2015年4月11日,2016年4月10日,
淮北市本级,烈山污水管网工程配套污水提升泵站项目,龙岱河东岸、长山南路西侧,0.18778,公共设施用地,划拨,,公共设施管理业,0,淮北市城乡建设委员会,0.200.80,2015年2月6日,2015年2月18日,2016年2月18日,
淮北市本级,220千伏况楼（飞来峰）输变电工程项目,市经济开发区石山路与滨河路交叉口东南角,2.791213,公共设施用地,划拨,,火力发电,0,国网安徽省电力公司淮北供电公司,0.600.00,2015年2月6日,2015年2月18日,2016年2月18日,
淮北市本级,安徽中高矿业装备有限公司,杜集区经济技术开发区萧淮路北、岱河东,7.343767,工业用地,挂牌出让,50,专用设备制造业,1470,安徽中高矿业装备有限公司,1.000.00,2014年12月30日,2016年5月10日,2017年5月10日,
淮北市本级,安徽皓宸机电设备制造有限公司,杜集区经济开发区紫昱路北、紫腾路西,5.284882,工业用地,挂牌出让,50,专用设备制造业,1060,安徽皓宸机电设备制造有限公司,1.000.00,2014年12月30日,2016年5月10日,2017年5月10日,
淮北市本级,淮北高远通新材料科技有限公司,淮北经济开发区新区尚河路南侧、邱家沟路西侧,3.639071,工业用地,挂牌出让,50,通用设备制造业,1150,淮北高远通新材料科技有限公司,1.000.00,2014年12月19日,2016年4月30日,2017年4月30日,
淮北市本级,西部城区供水工程（凤凰山水厂）,淮海西路南、西山路西（滨河花园项目北侧、110千伏滨河变电站东侧）,0.842005,公共设施用地,划拨,,公共设施管理业,,淮北市供水总公司,0.4,2014年12月18日,2015年3月31日,2016年3月31日,
淮北市本级,安徽沃斯德机电设备有限公司,杜集区经济技术开发区腾飞路东、朔里镇罗里村委会南、紫昱路北,3.399655,工业用地,挂牌出让,50,通用设备制造业,680,安徽沃斯德机电设备有限公司,1.000.00,2014年12月15日,2016年4月30日,2017年4月30日,
淮北市本级,安徽华辰选煤材料有限公司,杜集区经济技术开发区紫昱路北、朔里镇南,3.795854,工业用地,挂牌出让,50,专用设备制造业,760,安徽华辰选煤材料有限公司,1.000.00,2014年12月15日,2016年4月30日,2017年4月30日,
淮北市本级,安徽协辰饮品有限公司,凤凰山经济开发区凤霞路南、天之然生物工程西侧,1.323932,工业用地,挂牌出让,50,饮料制造业,460,安徽协辰饮品有限公司,1.000.00,2014年12月5日,2016年3月30日,2017年3月30日,
淮北市本级,安徽傲龙网络有限公司,滨河路南、无峰山北路西,1.45407,其他商服用地,挂牌出让,40,电信和其他信息传输服务业,1200,安徽傲龙网络有限公司,0.003.50,2014年12月5日,2016年6月30日,2017年6月30日,
淮北市本级,安徽企海木业有限公司,杜集区段园镇工业集中区311国道北500米、东临徐州泉山区,5.463523,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,1030,安徽企海木业有限公司,1.000.00,2014年12月5日,2016年4月30日,2017年4月30日,
濉溪县,刘桥镇小城社区二区（压煤村庄搬迁）,濉溪县刘桥镇王堰村,2.369929,经济适用住房用地,划拨,,房地产业,0,濉溪县刘桥镇人民政府,1.001.60,2014年11月25日,2015年1月25日,2016年1月24日,
濉溪县,刘桥镇小城社区二区（压煤村庄搬迁）,濉溪县刘桥镇王堰村,4.29661,经济适用住房用地,划拨,,房地产业,0,濉溪县刘桥镇人民政府,1.001.60,2014年11月25日,2015年1月25日,2016年1月24日,
濉溪县,刘桥镇小城社区一区（压煤村庄搬迁）,濉溪县刘桥镇王堰村,3.459574,经济适用住房用地,划拨,,房地产业,0,濉溪县刘桥镇人民政府,1.001.60,2014年11月25日,2015年1月25日,2016年1月24日,
濉溪县,刘桥镇小城社区一区（压煤村庄搬迁）,濉溪县刘桥镇王堰村,2.449271,经济适用住房用地,划拨,,房地产业,0,濉溪县刘桥镇人民政府,1.001.60,2014年11月25日,2015年1月25日,2016年1月24日,
濉溪县,百善镇卫生院,濉溪县百善镇御河路西侧,1.47416,医卫慈善用地,划拨,,卫生,0,濉溪县百善镇卫生院,0.001.00,2014年11月24日,2015年1月24日,2016年1月23日,
淮北市本级,淮北开发区龙发建设投资有限责任公司,淮北经济开发区新区梧桐路西,5.490173,工业用地,挂牌出让,50,房地产业,1740,淮北开发区龙发建设投资有限责任公司,1.200.00,2014年11月21日,2016年3月30日,2017年3月30日,
濉溪县,五沟镇污水处理厂,濉溪县五沟镇新镇区,0.819172,公共设施用地,划拨,,公共设施管理业,0,濉溪县五沟镇人民政府,0.000.00,2014年10月30日,2014年12月30日,2015年11月29日,
濉溪县,五沟镇新镇区搬迁安置房,濉溪县五沟镇新镇区,1.030706,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.90,2014年10月30日,2014年12月30日,2015年12月29日,
濉溪县,五沟镇新镇区搬迁安置房,濉溪县五沟镇新镇区,2.956804,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.90,2014年10月30日,2014年12月30日,2015年12月29日,
濉溪县,五沟镇新镇区搬迁安置房,濉溪县五沟镇新镇区,2.619958,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.90,2014年10月30日,2014年12月30日,2015年12月29日,
濉溪县,五沟镇新镇区搬迁安置房,濉溪县五沟镇新镇区,0.83167,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.90,2014年10月30日,2014年12月30日,2015年12月29日,
濉溪县,安徽金力泵业科技有限公司,濉溪经济开发区白杨路北红枫路东侧,7.34743,工业用地,挂牌出让,50,其它,1066,安徽金力泵业科技有限公司,1.000.00,2014年10月30日,2015年4月30日,2016年4月30日,
濉溪县,濉溪县坤宇新型墙材有限公司,濉溪县刘桥镇陈集村经六路西纬一路南侧,2.849988,工业用地,挂牌出让,50,其它,357,濉溪县坤宇新型墙材有限公司,1.000.00,2014年10月30日,2015年4月30日,2016年4月30日,
濉溪县,安徽省淮北市汽车运输有限责任公司,濉溪县公安局车辆管理所南、202省道东侧,6.586584,其他商服用地,挂牌出让,40,专业技术服务业,5318,安徽省淮北市汽车运输有限责任公司,0.001.30,2014年10月22日,2015年3月22日,2016年3月22日,
濉溪县,五沟镇新镇区安置房,濉溪县五沟镇新镇区,8.5471,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.40,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇新镇区安置房,濉溪县五沟镇新镇区,1.7154,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.40,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇新镇区安置房,濉溪县五沟镇新镇区,2.327878,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.40,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇新镇区安置房,濉溪县五沟镇新镇区,0.903899,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.40,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇新镇区安置房,濉溪县五沟镇新镇区,0.9812,经济适用住房用地,划拨,,房地产业,0,濉溪县五沟镇人民政府,1.001.40,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇迁址工程（路网）,五沟镇白寺村、国政村、五沟村,15.137386,街巷用地,划拨,,道路运输业,0,濉溪县五沟镇人民政府,0.000.00,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇卫生院,濉溪县五沟镇新镇区,0.4973,医卫慈善用地,划拨,,卫生,0,濉溪县五沟镇卫生院,0.001.20,2014年9月29日,2014年11月29日,2015年11月28日,
濉溪县,五沟镇中心学校,濉溪县五沟镇新镇区,0.857872,科教用地,划拨,,教育业,0,濉溪县五沟中心学校,0.001.00,2014年9月18日,2014年11月18日,2015年11月17日,
濉溪县,濉溪县污水处理厂,濉溪镇乾隆湖工业园内,4.885973,公共设施用地,划拨,,公共设施管理业,0,濉溪县污水处理厂,0.000.00,2014年9月17日,2014年10月17日,2015年10月16日,
濉溪县,濉芜产业园区路网工程,安徽濉芜现代产业园向阳村,4.729114,街巷用地,划拨,,道路运输业,0,安徽濉芜现代产业园投资有限公司,0.000.00,2014年9月16日,2014年11月16日,2015年11月15日,
濉溪县,濉芜产业园区路网工程,安徽濉芜现代产业园向阳村,13.993745,街巷用地,划拨,,道路运输业,,安徽濉溪芜湖现代产业园投资有限公司,,2014年9月16日,2014年11月16日,2015年11月15日,
淮北市本级,相山区曲阳养老公寓,西山路西、淮海西路南（新濉河东、惠民社区北侧）,1.168825,医卫慈善用地,划拨,,社会福利业,0,淮北市相山区人民政府,1.001.00,2014年9月1日,2014年9月30日,2015年9月30日,
淮北市本级,淮北市硕丰食品有限公司,凤霞路南、市德林食品有限公司东,1.268701,工业用地,挂牌出让,50,农副食品加工业,440,淮北市硕丰食品有限公司,1.000.00,2014年8月13日,2015年1月30日,2016年1月30日,
淮北市本级,安徽凤湖食品科技有限公司,凤霞路南、仪凤路西,2.888729,工业用地,挂牌出让,50,农副食品加工业,980,安徽凤湖食品科技有限公司,1.000.00,2014年8月13日,2015年1月30日,2016年1月30日,
淮北市本级,淮北市弘邦再生资源利用有限责任公司,凤凰山经济开发区202省道西、凤谐路北,1.652387,工业用地,挂牌出让,50,专用设备制造业,580,淮北市弘邦再生资源利用有限责任公司,1.000.00,2014年8月13日,2015年1月30日,2016年1月30日,
淮北市本级,安徽金方投资集团有限公司,凤谐路北、栖凤路西150米,2.499419,工业用地,挂牌出让,50,通用设备制造业,870,安徽金方投资集团有限公司,1.000.00,2014年8月12日,2015年1月30日,2016年1月30日,
濉溪县,安徽中隆酒业有限公司,濉溪县百善镇北环路北侧,1.907736,工业用地,挂牌出让,50,农副食品加工业,268,安徽中隆酒业有限公司,1.000.00,2014年7月31日,2015年1月31日,2016年1月31日,
濉溪县,安徽华中天力铝业有限公司,濉溪经济开发区杨楼大沟堤西安徽华中天力铝业有限公司南侧,1.088771,工业用地,挂牌出让,50,铝冶炼,159,安徽华中天力铝业有限公司,1.000.00,2014年7月31日,2015年1月31日,2016年1月31日,
濉溪县,安徽华中天力铝业有限公司,濉溪经济开发区玉兰路南红枫路东侧,0.9759,工业用地,挂牌出让,50,铝冶炼,140,安徽华中天力铝业有限公司,1.000.00,2014年7月31日,2015年1月31日,2016年1月31日,
濉溪县,濉溪县法院审判法庭,濉溪县濉溪镇沱河西路北侧、合欢路西侧,0.894556,机关团体用地,划拨,,国家机构,0,濉溪县人民法院,0.001.40,2014年7月29日,2014年8月29日,2015年8月28日,
濉溪县,濉溪县双堆集镇魏圩村村部建设,濉溪县双堆集镇魏圩村濉刘路东侧,0.451466,机关团体用地,划拨,,群众团体、社会团体和宗教组织,0,濉溪县双堆集镇魏圩村民委员会,0.001.60,2014年7月25日,2014年9月25日,2015年9月24日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区宋疃镇新园村,0.1431,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2017年2月28日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区宋疃镇新园村,31.3851,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2018年2月28日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区宋疃镇黄营村,6.8413,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2017年2月28日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区烈山镇青谷村,27.7938,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2018年2月28日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区烈山镇青谷村,0.6796,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2017年2月28日,
淮北市本级,安徽大唐淮北虎山电厂“上大压小”新建工程项目,烈山区宋疃镇黄营村、军王村,23.9616,公共设施用地,划拨,,火力发电,0,大唐淮北发电厂,1.000.00,2014年7月21日,2015年2月28日,2018年2月28日,
